,Date,Press,Category,Count_News,IsClickbait,forward-referencing,emotional,interrogative,surprise,ellipsis,list,how_to,interjection,spillthebeans,gossip,ending_words,netizen,exaggerated,uncertainty
4538,2020-11-09,Storm Media,finance,53,12.0,7.0,4.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,11.0,0.0
4539,2020-11-09,Storm Media,health,9,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4540,2020-11-09,Storm Media,life,22,6.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0
4541,2020-11-09,Storm Media,tech,38,4.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0
4542,2020-11-09,TTVnews,entertainment,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4543,2020-11-09,TTVnews,finance,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4544,2020-11-09,TTVnews,global,51,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
4545,2020-11-09,TTVnews,health,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4546,2020-11-09,TTVnews,life,54,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0
4547,2020-11-09,TTVnews,politics,61,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
4548,2020-11-09,TVBS,finance,40,6.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0
4549,2020-11-09,TVBS,health,52,5.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0
4550,2020-11-09,TVBS,tech,7,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4551,2020-11-09,今日新聞,finance,60,5.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,1.0
4552,2020-11-09,今日新聞,global,196,34.0,10.0,32.0,0.0,1.0,0.0,6.0,2.0,0.0,5.0,3.0,6.0,10.0,21.0,3.0
4553,2020-11-09,今日新聞,politics,210,23.0,8.0,31.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,18.0,1.0
4554,2020-11-09,今日新聞,tech,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
4555,2020-11-09,報導者,finance,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4556,2020-11-09,報導者,global,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4557,2020-11-09,報導者,life,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4558,2020-11-09,報導者,politics,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4559,2020-11-16,ETToday,entertainment,569,303.0,78.0,160.0,0.0,10.0,117.0,14.0,0.0,0.0,48.0,43.0,100.0,65.0,148.0,1.0
4560,2020-11-16,ETToday,finance,413,81.0,39.0,31.0,0.0,2.0,13.0,34.0,2.0,0.0,13.0,1.0,9.0,24.0,63.0,6.0
4561,2020-11-16,ETToday,global,100,39.0,9.0,27.0,0.0,3.0,17.0,1.0,0.0,0.0,8.0,4.0,7.0,3.0,16.0,0.0
4562,2020-11-16,ETToday,health,100,60.0,19.0,14.0,0.0,4.0,36.0,16.0,1.0,1.0,4.0,2.0,12.0,3.0,29.0,3.0
4563,2020-11-16,ETToday,life,426,177.0,72.0,90.0,0.0,7.0,53.0,22.0,0.0,4.0,14.0,18.0,43.0,49.0,92.0,2.0
4564,2020-11-16,ETToday,politics,423,88.0,34.0,66.0,0.0,1.0,13.0,14.0,0.0,1.0,10.0,1.0,25.0,21.0,43.0,10.0
4565,2020-11-16,ETToday,tech,16,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
4566,2020-11-16,NewYorkTimes,entertainment,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4567,2020-11-16,NewYorkTimes,finance,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4568,2020-11-16,NewYorkTimes,global,10,5.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4569,2020-11-16,NewYorkTimes,health,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4570,2020-11-16,NewYorkTimes,life,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4571,2020-11-16,NewYorkTimes,tech,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4572,2020-11-16,NewsLens,finance,21,7.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
4573,2020-11-16,NewsLens,global,71,17.0,8.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,7.0,2.0,6.0,0.0
4574,2020-11-16,NewsLens,health,27,6.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0
4575,2020-11-16,NewsLens,life,31,8.0,5.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0
4576,2020-11-16,NewsLens,politics,39,8.0,1.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,1.0,5.0,0.0
4577,2020-11-16,NewsLens,tech,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4578,2020-11-16,Storm Media,entertainment,2,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4579,2020-11-16,Storm Media,finance,45,11.0,7.0,1.0,0.0,2.0,1.0,6.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0
4580,2020-11-16,Storm Media,health,10,6.0,5.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4581,2020-11-16,Storm Media,life,23,8.0,4.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
4582,2020-11-16,Storm Media,tech,37,6.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
4583,2020-11-16,TTVnews,entertainment,21,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
4584,2020-11-16,TTVnews,finance,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4585,2020-11-16,TTVnews,global,34,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
4586,2020-11-16,TTVnews,health,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4587,2020-11-16,TTVnews,life,44,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
4588,2020-11-16,TTVnews,politics,71,12.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,2.0
4589,2020-11-16,TVBS,finance,45,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4590,2020-11-16,TVBS,health,101,19.0,6.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,21.0,4.0
4591,2020-11-16,TVBS,tech,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4592,2020-11-16,今日新聞,finance,49,4.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,0.0
4593,2020-11-16,今日新聞,global,164,28.0,9.0,25.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,5.0,6.0,9.0,20.0,3.0
4594,2020-11-16,今日新聞,politics,248,35.0,12.0,23.0,0.0,0.0,0.0,6.0,1.0,0.0,8.0,0.0,15.0,10.0,18.0,6.0
4595,2020-11-16,今日新聞,tech,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4596,2020-11-16,報導者,global,3,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4597,2020-11-16,報導者,health,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4598,2020-11-16,報導者,life,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4599,2020-11-16,報導者,politics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,2020-11-23,ETToday,entertainment,536,321.0,89.0,194.0,0.0,16.0,137.0,12.0,0.0,0.0,52.0,51.0,113.0,70.0,135.0,4.0
4601,2020-11-23,ETToday,finance,352,62.0,28.0,21.0,0.0,2.0,6.0,30.0,1.0,0.0,10.0,1.0,14.0,17.0,50.0,2.0
4602,2020-11-23,ETToday,global,100,36.0,4.0,22.0,0.0,4.0,21.0,3.0,0.0,0.0,6.0,2.0,6.0,4.0,22.0,3.0
4603,2020-11-23,ETToday,health,100,65.0,24.0,23.0,0.0,7.0,27.0,10.0,1.0,0.0,7.0,5.0,14.0,2.0,26.0,3.0
4604,2020-11-23,ETToday,life,476,196.0,97.0,110.0,0.0,6.0,44.0,31.0,0.0,1.0,22.0,14.0,37.0,58.0,112.0,2.0
4605,2020-11-23,ETToday,politics,362,78.0,33.0,64.0,0.0,0.0,11.0,13.0,1.0,0.0,10.0,3.0,23.0,16.0,48.0,3.0
4606,2020-11-23,ETToday,tech,10,7.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0
4607,2020-11-23,NewYorkTimes,entertainment,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4608,2020-11-23,NewYorkTimes,finance,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
4609,2020-11-23,NewYorkTimes,global,14,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
4610,2020-11-23,NewYorkTimes,health,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4611,2020-11-23,NewYorkTimes,politics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612,2020-11-23,NewYorkTimes,tech,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4613,2020-11-23,NewsLens,finance,27,10.0,6.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
4614,2020-11-23,NewsLens,global,68,18.0,7.0,4.0,0.0,1.0,0.0,4.0,6.0,0.0,1.0,0.0,2.0,0.0,7.0,1.0
4615,2020-11-23,NewsLens,health,20,6.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
4616,2020-11-23,NewsLens,life,30,9.0,4.0,3.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0
4617,2020-11-23,NewsLens,politics,30,8.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
4618,2020-11-23,NewsLens,tech,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4619,2020-11-23,Storm Media,entertainment,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4620,2020-11-23,Storm Media,finance,46,16.0,11.0,4.0,0.0,1.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0
4621,2020-11-23,Storm Media,health,11,5.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4622,2020-11-23,Storm Media,life,28,6.0,4.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0
4623,2020-11-23,Storm Media,tech,39,12.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0
4624,2020-11-23,TTVnews,entertainment,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4625,2020-11-23,TTVnews,finance,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4626,2020-11-23,TTVnews,global,44,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
4627,2020-11-23,TTVnews,health,8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4628,2020-11-23,TTVnews,life,35,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
4629,2020-11-23,TTVnews,politics,53,7.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0
4630,2020-11-23,TVBS,finance,37,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0
4631,2020-11-23,TVBS,health,57,6.0,3.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0,1.0
4632,2020-11-23,TVBS,tech,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4633,2020-11-23,今日新聞,finance,52,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0
4634,2020-11-23,今日新聞,global,185,26.0,7.0,19.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,6.0,5.0,7.0,22.0,4.0
4635,2020-11-23,今日新聞,politics,247,45.0,19.0,28.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,1.0,10.0,4.0,32.0,3.0
4636,2020-11-23,今日新聞,tech,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0
4637,2020-11-23,報導者,global,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4638,2020-11-23,報導者,health,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4639,2020-11-23,報導者,life,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4640,2020-11-23,報導者,politics,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4641,2020-11-30,ETToday,entertainment,564,325.0,68.0,175.0,0.0,13.0,138.0,22.0,0.0,2.0,55.0,48.0,91.0,82.0,139.0,2.0
4642,2020-11-30,ETToday,finance,341,64.0,30.0,31.0,0.0,1.0,7.0,29.0,0.0,1.0,13.0,2.0,19.0,22.0,60.0,0.0
4643,2020-11-30,ETToday,global,100,46.0,13.0,24.0,0.0,2.0,21.0,4.0,0.0,0.0,8.0,4.0,11.0,4.0,28.0,1.0
4644,2020-11-30,ETToday,health,83,45.0,21.0,16.0,0.0,0.0,21.0,13.0,0.0,0.0,5.0,2.0,7.0,1.0,18.0,5.0
4645,2020-11-30,ETToday,life,504,205.0,79.0,110.0,0.0,12.0,42.0,32.0,0.0,0.0,12.0,21.0,53.0,64.0,126.0,7.0
4646,2020-11-30,ETToday,politics,345,53.0,20.0,64.0,0.0,2.0,8.0,18.0,0.0,1.0,7.0,0.0,17.0,7.0,36.0,8.0
4647,2020-11-30,ETToday,tech,16,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
4648,2020-11-30,NewYorkTimes,entertainment,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4649,2020-11-30,NewYorkTimes,finance,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650,2020-11-30,NewYorkTimes,global,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4651,2020-11-30,NewYorkTimes,health,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,2020-11-30,NewYorkTimes,life,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4653,2020-11-30,NewYorkTimes,politics,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4654,2020-11-30,NewYorkTimes,tech,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4655,2020-11-30,NewsLens,finance,19,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4656,2020-11-30,NewsLens,global,84,14.0,4.0,3.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,1.0,6.0,1.0,16.0,0.0
4657,2020-11-30,NewsLens,health,26,2.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0
4658,2020-11-30,NewsLens,life,28,8.0,6.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0
4659,2020-11-30,NewsLens,politics,27,4.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
4660,2020-11-30,NewsLens,tech,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4661,2020-11-30,Storm Media,entertainment,4,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4662,2020-11-30,Storm Media,finance,53,16.0,10.0,3.0,0.0,1.0,4.0,7.0,3.0,0.0,0.0,0.0,5.0,2.0,11.0,2.0
4663,2020-11-30,Storm Media,health,11,8.0,5.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
4664,2020-11-30,Storm Media,life,18,7.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
4665,2020-11-30,Storm Media,tech,45,7.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0
4666,2020-11-30,TTVnews,entertainment,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4667,2020-11-30,TTVnews,finance,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4668,2020-11-30,TTVnews,global,55,8.0,3.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0
4669,2020-11-30,TTVnews,health,22,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
4670,2020-11-30,TTVnews,life,75,7.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,6.0,1.0
4671,2020-11-30,TTVnews,politics,56,10.0,5.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0
4672,2020-11-30,TVBS,finance,45,4.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0
4673,2020-11-30,TVBS,health,63,11.0,6.0,8.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,1.0
4674,2020-11-30,TVBS,tech,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4675,2020-11-30,今日新聞,entertainment,142,50.0,12.0,42.0,0.0,6.0,0.0,1.0,0.0,1.0,8.0,18.0,15.0,14.0,31.0,1.0
4676,2020-11-30,今日新聞,finance,57,7.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0
4677,2020-11-30,今日新聞,global,201,34.0,9.0,25.0,0.0,1.0,0.0,8.0,1.0,0.0,9.0,4.0,8.0,14.0,18.0,10.0
4678,2020-11-30,今日新聞,politics,215,29.0,18.0,32.0,0.0,2.0,0.0,7.0,0.0,0.0,3.0,0.0,11.0,3.0,14.0,2.0
4679,2020-11-30,報導者,global,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4680,2020-11-30,報導者,health,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4681,2020-12-07,ETToday,entertainment,538,326.0,70.0,176.0,0.0,20.0,143.0,17.0,0.0,2.0,53.0,48.0,98.0,69.0,137.0,5.0
4682,2020-12-07,ETToday,finance,341,61.0,26.0,23.0,0.0,3.0,5.0,30.0,0.0,0.0,8.0,2.0,20.0,12.0,44.0,3.0
4683,2020-12-07,ETToday,global,100,49.0,12.0,25.0,0.0,0.0,29.0,4.0,0.0,1.0,8.0,2.0,5.0,6.0,21.0,5.0
4684,2020-12-07,ETToday,health,100,58.0,24.0,24.0,0.0,4.0,34.0,13.0,0.0,0.0,1.0,4.0,18.0,6.0,28.0,5.0
4685,2020-12-07,ETToday,life,486,166.0,61.0,95.0,0.0,4.0,41.0,19.0,0.0,0.0,11.0,12.0,50.0,53.0,133.0,6.0
4686,2020-12-07,ETToday,politics,355,62.0,22.0,53.0,0.0,1.0,11.0,15.0,0.0,2.0,8.0,0.0,29.0,7.0,32.0,5.0
4687,2020-12-07,ETToday,tech,12,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0
4688,2020-12-07,NewYorkTimes,entertainment,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4689,2020-12-07,NewYorkTimes,finance,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4690,2020-12-07,NewYorkTimes,global,8,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4691,2020-12-07,NewYorkTimes,health,4,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4692,2020-12-07,NewYorkTimes,life,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4693,2020-12-07,NewYorkTimes,politics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4694,2020-12-07,NewYorkTimes,tech,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4695,2020-12-07,NewsLens,finance,28,9.0,6.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0
4696,2020-12-07,NewsLens,global,67,15.0,9.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,6.0,0.0
4697,2020-12-07,NewsLens,health,20,8.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
4698,2020-12-07,NewsLens,life,45,15.0,12.0,5.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0
4699,2020-12-07,NewsLens,politics,23,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
4700,2020-12-07,NewsLens,tech,13,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0
4701,2020-12-07,Storm Media,finance,50,10.0,8.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0
4702,2020-12-07,Storm Media,health,12,7.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
4703,2020-12-07,Storm Media,life,19,9.0,5.0,4.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0
4704,2020-12-07,Storm Media,tech,38,6.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
4705,2020-12-07,TTVnews,entertainment,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4706,2020-12-07,TTVnews,finance,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4707,2020-12-07,TTVnews,global,55,3.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0
4708,2020-12-07,TTVnews,health,39,10.0,6.0,3.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
4709,2020-12-07,TTVnews,life,69,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,3.0
